premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
container,peanut butter,no,0.4766140878200531,low,containers,peanut butter
vehicle,train,yes,0.6087636947631836,low,vehicles,trains
tool,maple syrup,no,0.39484357833862305,low,tools,maple syrup
clothing,cinnamon,no,0.7081433534622192,high,clothing,cinnamon
vehicle,airboat,yes,0.6106985807418823,low,vehicles,airboats
jewelry,calf,no,0.38340890407562256,low,jewelry,calves
furniture,bed,yes,0.6480861902236938,high,furniture,beds
tool,sandpaper,yes,0.5099633932113647,low,tools,sandpapers
fastener,screw,yes,0.7024568915367126,high,fasteners,screws
container,whisk,no,0.7191743850708008,high,containers,whisks
toiletry,crayfish,no,0.6767624616622925,high,toiletries,crayfish
sea animal,whale,yes,0.7829282879829407,high,sea animals,whales
tool,paintbrush,yes,0.6156129240989685,high,tools,paintbrushes
food,soup,yes,0.6096878051757812,high,food,soups
food,razor blade,no,0.6028788089752197,high,food,razor blades
animal,needle,no,0.490297794342041,low,animals,needles
vehicle,bumper,no,0.6858664751052856,high,vehicles,bumpers
jewelry,whisk,no,0.6554123163223267,high,jewelry,whisks
protective clothing,duckling,no,0.402336984872818,low,protective clothing,ducklings
drink,scallop,no,0.7601950168609619,high,drinks,scallops
mammal,calf,yes,0.49581438302993774,low,mammals,calves
clothing,velcro,no,0.705191969871521,high,clothing,velcros
tool,spoon,yes,0.5752295255661011,low,tools,spoons
food,cotton candy,yes,0.6034096479415894,high,food,cotton candy
clothing,life jacket,yes,0.69134122133255,high,clothing,life jackets
furniture,margarita,no,0.4248313009738922,low,furniture,margaritas
tool,salami,no,0.445527046918869,low,tools,salami
furniture,footrest,yes,0.7020163536071777,high,furniture,footrests
container,brake,no,0.47721993923187256,low,containers,brakes
animal,lightning bug,yes,0.5780919790267944,low,animals,lightning bugs
office supply,tape,yes,0.7900967597961426,high,office supplies,tapes
kitchen tool,knife,yes,0.5841643810272217,low,kitchen tools,knives
food,raspberry,yes,0.5216792821884155,low,food,raspberries
fruit,asparagus,no,0.7668766379356384,high,fruits,asparagus
furniture,lectern,yes,0.6680335402488708,high,furniture,lecterns
animal,guacamole,no,0.47458416223526,low,animals,guacamole
furniture,whisk,no,0.7031393647193909,high,furniture,whisks
fruit,cinnamon,no,0.7162559032440186,high,fruits,cinnamon
weapon,stretcher,no,0.707937479019165,high,weapons,stretchers
toiletry,zebra,no,0.4158225357532501,low,toiletries,zebras
food,noisemaker,no,0.6116299033164978,high,food,noisemakers
fastener,backscratcher,no,0.8070952892303467,high,fasteners,backscratchers
food,television,no,0.6028972864151001,high,food,televisions
dessert,lasagna,no,0.7846057415008545,high,desserts,lasagna
electronic device,tube top,no,0.6577919721603394,high,electronic devices,tube tops
tool,crow,no,0.44054052233695984,low,tools,crows
animal,alpaca,yes,0.5692548751831055,low,animals,alpacas
clothing,margarita,no,0.47165101766586304,low,clothing,margaritas
weapon,coil,no,0.7090713977813721,high,weapons,coils
animal,mongoose,yes,0.5759660005569458,low,animals,mongooses
clothing,blazer,yes,0.6941283345222473,high,clothing,blazers
protective clothing,dustpan,no,0.6883885860443115,high,protective clothing,dustpans
sea animal,cane,no,0.4557804763317108,low,sea animals,canes
school supply,latch,no,0.9121878743171692,high,school supplies,latches
food,yolk,yes,0.579383373260498,high,food,egg yolks
vehicle,wheelchair,yes,0.6189647316932678,low,vehicles,wheelchairs
headwear,duckling,no,0.42071014642715454,low,headwear,ducklings
office supply,latch,no,0.9172189235687256,high,office supplies,latches
seafood,cantaloupe,no,0.6269406080245972,high,seafood,cantaloupes
breakfast,scrambled egg,yes,0.7497938275337219,low,breakfasts,scrambled eggs
plant,zucchini,no,0.7128592133522034,high,plants,zucchini
auto part,license plate,yes,0.5926483869552612,high,auto parts,license plates
electronic device,puppy,no,0.41391289234161377,low,electronic devices,puppies
tool,corkscrew,yes,0.54936683177948,low,tools,corkscrews
weapon,gun,yes,0.7454730272293091,high,weapons,guns
furniture,recliner,yes,0.6495052576065063,high,furniture,recliners
animal,pepper,no,0.6223146319389343,low,animals,peppers
vehicle,ferry,yes,0.631065309047699,high,vehicles,ferries
medical equipment,bandage,yes,0.6102844476699829,high,medical equipment,bandages
auto part,puppy,no,0.44219738245010376,low,auto parts,puppies
tool,letter opener,yes,0.6100989580154419,high,tools,letter openers
electronic device,cordon bleu,no,0.4148124158382416,low,electronic devices,cordon bleu sandwiches
mammal,ostrich,no,0.657281756401062,high,mammals,ostriches
musical instrument,xylophone,yes,0.6973041296005249,high,musical instruments,xylophones
vehicle,jam,no,0.4467931389808655,low,vehicles,jams
food,moss,no,0.4935110807418823,low,food,mosses
vegetable,rack,no,0.4646109938621521,low,vegetables,racks
school supply,bull,no,0.5218788385391235,low,school supplies,bulls
food,bison,no,0.4956015646457672,low,food,bisons
food,eel,yes,0.6402150988578796,high,food,eels
dessert,chickpea,no,0.739658534526825,high,desserts,chickpeas
food,go-kart,no,0.6162862777709961,high,food,go-karts
vehicle,canoe,yes,0.6155624985694885,low,vehicles,canoes
food,clover,no,0.4508330225944519,low,food,clovers
water vehicle,bull,no,0.4076053500175476,low,water vehicles,bulls
food,prune,yes,0.4459215998649597,low,food,prunes
food,ice cream,yes,0.552639901638031,low,food,ice creams
container,shopping cart,yes,0.6271743178367615,low,containers,shopping carts
food,fruitcake,yes,0.7075670957565308,high,food,fruitcakes
vehicle,broom,no,0.655686616897583,high,vehicles,brooms
clothing,coil,no,0.7593392133712769,high,clothing,coils
animal,incubator,no,0.6288465857505798,high,animals,incubators
footwear,stockings,yes,0.6668946743011475,low,footwear,stockings
food,tapestry,no,0.5962569713592529,high,food,tapestries
sea animal,aquarium,no,0.7532088756561279,high,sea animals,aquariums
vehicle,turkey,no,0.635380208492279,high,vehicles,turkeys
plant,ivy,yes,0.603306770324707,low,plants,ivy
tool,knife,yes,0.6395629644393921,high,tools,knives
vehicle,puppy,no,0.42297297716140747,low,vehicles,puppies
food,burner,no,0.5975830554962158,high,food,burners
accessory,bonnet,yes,0.5312385559082031,low,accessories,bonnets
garden tool,axe,yes,0.6451948285102844,high,garden tools,axes
tool,jackhammer,yes,0.5873572826385498,high,tools,jackhammers
container,shaker,yes,0.9034140706062317,high,containers,shakers
clothing,sweatsuit,yes,0.7102406024932861,high,clothing,sweatsuits
toiletry,hairbrush,yes,0.6169044971466064,high,toiletries,hairbrush
animal,chick,yes,0.6115484237670898,low,animals,chicks
vehicle,chair,no,0.44405925273895264,low,vehicles,chairs
container,refrigerator,no,0.6664513945579529,high,containers,refrigerators
animal,airplane,no,0.6192775964736938,low,animals,airplanes
auto part,windshield wiper,yes,0.6186400651931763,high,auto parts,windshield wipers
food,rose,no,0.5115398168563843,low,food,roses
school supply,spatula,no,0.8799812197685242,high,school supplies,spatulas
game,chain,no,0.6774605512619019,high,games,chains
home decor,bolt,no,0.6074551939964294,high,home decor,bolts
footwear,puppy,no,0.4442073702812195,low,footwear,puppies
container,clover,no,0.4533538222312927,low,containers,clovers
food,bread,yes,0.6727432012557983,high,food,bread
home decor,chandelier,yes,0.6371460556983948,high,home decor,chandeliers
animal,mouse,yes,0.6383536458015442,high,animals,mice
bird,flamingo,yes,0.657210111618042,low,birds,flamingoes
animal,piecrust,no,0.4791548550128937,low,animals,piecrusts
sea animal,knob,no,0.4419252276420593,low,sea animals,knobs
game,computer,yes,0.551474392414093,low,games,computers
clothing,suspenders,yes,0.6923295259475708,high,clothing,suspenders
outerwear,jumpsuit,yes,0.6509618759155273,high,outerwear,jumpsuits
candy,calf,no,0.41168472170829773,low,candy,calves
vehicle,minivan,yes,0.656712532043457,high,vehicles,minivans
food,stuffing,yes,0.5966677665710449,high,food,stuffing
container,stool,no,0.4501096308231354,low,containers,stools
food,cummerbund,no,0.49984443187713623,low,food,cummerbunds
electronic device,toaster oven,yes,0.5611681938171387,low,electronic devices,toaster ovens
women's clothing,leotard,no,0.8702748417854309,high,women's clothes,leotards
clothing,stroller,no,0.7107647657394409,high,clothing,strollers
tool,spark plug,yes,0.5357348918914795,low,tools,spark plugs
food,belt,no,0.49368923902511597,low,food,belts
electronic device,pinball,yes,0.5029632449150085,low,electronic devices,pinballs
tool,saxophone,no,0.4526258707046509,low,tools,saxophones
toiletry,shower cap,yes,0.6040834188461304,high,toiletries,shower caps
container,tongs,no,0.6792750358581543,high,containers,tongs
mammal,guinea pig,yes,0.6569440960884094,high,mammals,guinea pigs
kitchen tool,toaster oven,no,0.7232447266578674,high,kitchen tools,toaster ovens
home decor,candelabra,yes,0.5403323769569397,high,home decor,candelabras
food,gun,no,0.5934940576553345,high,food,guns
food,lego,no,0.49559086561203003,low,food,legos
weapon,cream cheese,no,0.4388125538825989,low,weapons,cream cheese
accessory,chain,no,0.7598921656608582,high,accessories,chains
animal,boar,yes,0.6809704899787903,high,animals,boars
electronic device,food processor,yes,0.5701481103897095,low,electronic devices,food processors
musical instrument,trident,no,0.4494582414627075,low,musical instruments,tridents
school supply,puppy,no,0.542296290397644,low,school supplies,puppies
outerwear,scarf,yes,0.6129781007766724,low,outerwear,scarves
electronic device,zebra,no,0.39605361223220825,low,electronic devices,zebras
electronic device,drill,yes,0.5778523683547974,high,electronic devices,drills
food,shortbread,yes,0.5121011137962341,low,food,shortbread
footwear,flipper,yes,0.7495309114456177,high,footwear,flippers
toy,bassoon,no,0.442074716091156,low,toys,bassoons
animal,waffle,no,0.47645872831344604,low,animals,waffles
animal,crayfish,yes,0.717638373374939,high,animals,crayfish
clothing,purse,no,0.7066829204559326,high,clothing,purses
food,kettle,no,0.5106382966041565,low,food,kettles
clothing,latch,no,0.7866952419281006,high,clothing,latches
electronic device,tea,no,0.42009639739990234,low,electronic devices,tea
tool,tweezers,yes,0.6465442776679993,high,tools,tweezers
container,footrest,no,0.6474677324295044,high,containers,footrests
clothing,dustpan,no,0.78339684009552,high,clothing,dustpans
school supply,paperclip,yes,0.813001275062561,high,school supplies,paperclips
furniture,zebra,no,0.4216831922531128,low,furniture,zebras
women's clothing,envelope,no,0.8612148761749268,high,women's clothes,envelopes
food,moose,no,0.4920611083507538,low,food,moose
vehicle,tractor,yes,0.6688785552978516,high,vehicles,tractors
food,apple,yes,0.5039527416229248,low,food,apples
headwear,visor,no,0.7143799662590027,high,headwear,visors
seafood,catfish,yes,0.7097029685974121,high,seafood,catfish
office supply,calf,no,0.5374727249145508,low,office supplies,calves
dessert,calf,no,0.4620721936225891,low,desserts,calves
sea animal,blowfish,yes,0.7261612415313721,high,sea animals,blowfish
jewelry,stretcher,no,0.6675570607185364,high,jewelry,stretchers
fruit,mango,yes,0.9370850920677185,high,fruits,mangoes
musical instrument,triangle,yes,0.8330526947975159,high,musical instruments,triangles
container,envelope,no,0.7375641465187073,high,containers,envelopes
mammal,camel,yes,0.5978959798812866,low,mammals,camels
tool,match,yes,0.5335944294929504,low,tools,matches
breakfast,breakfast,yes,0.9999997019767761,high,breakfasts,breakfasts
food,cardigan,no,0.48863112926483154,low,food,cardigans
food,caviar,yes,0.621211051940918,high,food,caviar
animal,mussel,yes,0.6665403246879578,high,animals,mussels
accessory,patch,yes,0.6681941747665405,high,accessories,patches
toy,noisemaker,yes,0.6677420735359192,high,toys,noisemakers
electronic device,metal detector,yes,0.600358784198761,high,electronic devices,metal detectors
food,koala,no,0.5969547629356384,high,food,koalas
condiment,rabbit,no,0.7506340742111206,high,condiments,rabbits
food,lamb,yes,0.6493341326713562,high,food,lambs
fruit,okra,no,0.727056086063385,high,fruits,okra
fastener,knot,yes,0.6168853044509888,low,fasteners,knots
breakfast,omelet,yes,0.8651318550109863,high,breakfasts,omelets
tool,triangle,no,0.6517946124076843,high,tools,triangles
condiment,peanut butter,yes,0.5626420974731445,low,condiments,peanut butter
tool,vacuum,yes,0.5089324712753296,low,tools,vacuum cleaners
plant,grapevine,yes,0.6446155309677124,high,plants,grapevines
mammal,yak,yes,0.5956359505653381,low,mammals,yaks
container,funnel,no,0.701854407787323,high,containers,funnels
tool,handle,yes,0.6218286752700806,high,tools,handles
tool,bikini,no,0.43591704964637756,low,tools,bikinis
breakfast,crayfish,no,0.9268790483474731,high,breakfasts,crayfish
tool,chicken wire,yes,0.458695650100708,low,tools,chicken wires
toy,noodle,no,0.7195230722427368,high,toys,noodles
accessory,bracelet,yes,0.6604267358779907,high,accessories,bracelets
school supply,ruler,yes,0.7404978275299072,low,school supplies,rulers
kitchen tool,scoop,yes,0.5453552603721619,low,kitchen tools,scoops
kitchen equipment,slicer,yes,0.6017950177192688,low,kitchen equipment,slicers
plant,poppy,yes,0.6089296340942383,low,plants,poppies
electronic device,lightbulb,no,0.617529034614563,high,electronic devices,lightbulbs
dessert,cupcake,yes,0.6855112314224243,high,desserts,cupcakes
medical equipment,puppy,no,0.40117114782333374,low,medical equipment,puppies
food,sweet potato,yes,0.543371319770813,low,food,sweet potatoes
mammal,gopher,yes,0.6524772644042969,low,mammals,gophers
tool,screw,yes,0.5535747408866882,low,tools,screws
office supply,file,yes,0.7690534591674805,low,office supplies,files
clothing,headscarf,yes,0.6730852127075195,low,clothing,headscarves
jewelry,bull,no,0.35067054629325867,low,jewelry,bulls
electronic device,whisk,no,0.6601667404174805,high,electronic devices,whisks
garden tool,hoe,yes,0.6610902547836304,high,garden tools,hoes
mammal,goose,no,0.6809521317481995,high,mammals,geese
women's clothing,corset,yes,0.8371354341506958,high,women's clothes,corsets
vegetable,squash,yes,0.9214165806770325,high,vegetables,squash
toiletry,nail clippers,yes,0.6101400256156921,high,toiletries,nail clippers
food,chalk,no,0.636693000793457,high,food,chalks
tool,moose,no,0.44434213638305664,low,tools,moose
food,tortilla,yes,0.5628604888916016,low,food,tortillas
kitchen tool,sifter,yes,0.6317912936210632,high,kitchen tools,sifters
bird,birdbath,no,0.6990947723388672,high,birds,birdbaths
protective clothing,bull,no,0.38934746384620667,low,protective clothing,bulls
drink,smoothie,yes,0.9047504663467407,high,drinks,smoothies
food,casserole,yes,0.6031032800674438,high,food,casseroles
kitchen equipment,puppy,no,0.4325107932090759,low,kitchen equipment,puppies
accessory,headband,yes,0.6636306047439575,high,accessories,headbands
animal,zucchini,no,0.6864420175552368,high,animals,zucchini
food,bolt,no,0.6941266059875488,high,food,bolts
tool,rooster,no,0.40745246410369873,low,tools,roosters
game,backgammon,yes,0.6263571381568909,high,games,backgammon
plant,cactus,yes,0.6615771055221558,high,plants,cactus
breakfast,sausage,yes,0.7497519850730896,low,breakfasts,sausages
